0,1,2
甲乙丙类总计,27439,192
甲乙类传染病合计,16511,191
鼠疫,0,0
霍乱,0,0
传染性非典型肺炎,0,0
艾滋病,745,171
病毒性肝炎*,5607,1
甲型肝炎,161,0
乙型肝炎,4325,1
丙型肝炎,911,0
丁型肝炎,2,0
戊型肝炎,108,0
未分型肝炎,100,0
脊髓灰质炎,0,0
人感染高致病性禽流感,0,0
麻疹,43,0
流行性出血热,14,0
狂犬病,3,3
流行性乙型脑炎,78,2
登革热,1,0
炭疽,19,0
细菌性和阿米巴性痢疾,804,0
肺结核,6111,12
伤寒和副伤寒,67,0
流行性脑脊髓膜炎,1,0
百日咳,47,0
白喉,0,0
新生儿破伤风,1,0
猩红热,61,0
布鲁氏菌病,20,0
淋病,329,0
梅毒,2514,2
钩端螺旋体病,16,0
血吸虫病***,1,0
疟疾,29,0
人感染h7n9禽流感,0,0
丙类传染病合计,10928,1
流行性感冒,136,0
流行性腮腺炎,676,0
风疹,9,0
急性出血性结膜炎,86,0
麻风病,11,0
斑疹伤寒,11,0
黑热病,0,0
包虫病,116,0
丝虫病,0,0
其他感染性腹泻病,3315,0
手足口病,6568,1
