0,1,2
甲乙丙类总计,438071,440
甲类传染病合计,0,0
鼠疫,0,0
霍乱,0,0
乙类传染病合计,24571,436
传染性非典型肺炎,0,0
艾滋病,1444,409
病毒性肝炎*,10514,4
甲型肝炎,110,0
乙型肝炎,8196,3
丙型肝炎,2049,1
丁型肝炎,0,0
戊型肝炎,140,0
未分型肝炎,19,0
脊髓灰质炎,0,0
人感染高致病性禽流感,0,0
麻疹,6,0
流行性出血热,16,0
狂犬病,0,1
流行性乙型脑炎,1,0
登革热,0,0
炭疽,6,0
细菌性和阿米巴性痢疾,181,0
肺结核,5315,22
伤寒和副伤寒,24,0
流行性脑脊髓膜炎,1,0
百日咳,55,0
白喉,0,0
新生儿破伤风,0,0
猩红热,40,0
布鲁氏菌病,42,0
淋病,289,0
梅毒,4027,0
钩端螺旋体病,0,0
血吸虫病,1,0
疟疾,7,0
人感染H7N9禽流感,0,0
新型冠状病毒肺炎,2602,0
丙类传染病合计,413500,4
流行性感冒,405931,3
流行性腮腺炎,533,0
风疹,4,0
急性出血性结膜炎,20,0
麻风病,3,0
斑疹伤寒,17,0
黑热病,4,0
包虫病,87,0
丝虫病,0,0
其它感染性腹泻病,6220,1
手足口病,681,0
