0,1,2
甲乙丙类总计,74221,330
甲类传染病合计,0,0
鼠疫,0,0
霍乱,0,0
乙类传染病合计,50649,330
传染性非典型肺炎,0,0
艾滋病,795,284
病毒性肝炎*,14423,16
甲型肝炎,94,0
乙型肝炎,12102,1
丙型肝炎,1982,15
丁型肝炎,1,0
戊型肝炎,206,0
未分型肝炎,38,0
脊髓灰质炎,0,0
人感染高致病性禽流感,0,0
麻疹,5,0
流行性出血热,17,0
狂犬病,0,0
流行性乙型脑炎,6,0
登革热,105,0
炭疽,6,0
细菌性和阿米巴性痢疾,268,0
肺结核,4901,27
伤寒和副伤寒,44,0
流行性脑脊髓膜炎,0,0
百日咳,47,0
白喉,0,0
新生儿破伤风,0,0
猩红热,82,0
布鲁氏菌病,30,0
淋病,405,0
梅毒,4800,3
钩端螺旋体病,3,0
血吸虫病,0,0
疟疾,12,0
人感染H7N9禽流感,0,0
新型冠状病毒肺炎,24698,0
猴痘,2,0
丙类传染病合计,23572,0
流行性感冒,2837,0
流行性腮腺炎,849,0
风疹,2,0
急性出血性结膜炎,134,0
麻风病,5,0
斑疹伤寒,34,0
黑热病,0,0
包虫病,111,0
丝虫病,0,0
其它感染性腹泻病,7388,0
手足口病,12212,0
