0,1,2
甲乙丙类总计,29928,164
甲乙类传染病合计,15740,160
鼠疫,0,0
霍乱,0,0
传染性非典型肺炎,0,0
艾滋病,712,147
病毒性肝炎*,5469,2
甲型肝炎,211,0
乙型肝炎,4145,2
丙型肝炎,922,0
丁型肝炎,2,0
戊型肝炎,101,0
未分型肝炎,88,0
脊髓灰质炎,0,0
人感染高致病性禽流感,0,0
麻疹,45,0
流行性出血热,10,0
狂犬病,5,2
流行性乙型脑炎,38,0
登革热,1,0
炭疽,8,0
细菌性和阿米巴性痢疾,699,0
肺结核,5896,9
伤寒和副伤寒,35,0
流行性脑脊髓膜炎,0,0
百日咳,55,0
白喉,0,0
新生儿破伤风,0,0
猩红热,134,0
布鲁氏菌病,27,0
淋病,263,0
梅毒,2319,0
钩端螺旋体病,0,0
血吸虫病,0,0
疟疾,24,0
人感染h7n9禽流感,0,0
丙类传染病合计,14188,4
流行性感冒,92,0
流行性腮腺炎,848,0
风疹,19,0
急性出血性结膜炎,79,0
麻风病,2,0
斑疹伤寒,5,0
黑热病,3,0
包虫病,130,0
丝虫病,0,0
其他感染性腹泻病,2743,0
手足口病,10267,4
