0,1,2
甲乙丙类总计,25388,339
甲类传染病合计,0,0
鼠疫,0,0
霍乱,0,0
乙类传染病合计,15764,339
传染性非典型肺炎,0,0
艾滋病,761,301
病毒性肝炎*,6971,7
甲型肝炎,61,0
乙型肝炎,5318,4
丙型肝炎,1482,2
丁型肝炎,1,0
戊型肝炎,90,1
未分型肝炎,19,0
脊髓灰质炎,0,0
人感染高致病性禽流感,0,0
麻疹,5,0
流行性出血热,14,0
狂犬病,0,0
流行性乙型脑炎,0,0
登革热,2,0
炭疽,3,0
细菌性和阿米巴性痢疾,157,0
肺结核,3927,30
伤寒和副伤寒,21,0
流行性脑脊髓膜炎,1,0
百日咳,72,0
白喉,0,0
新生儿破伤风,0,0
猩红热,52,0
布鲁氏菌病,16,0
淋病,198,1
梅毒,2938,0
钩端螺旋体病,3,0
血吸虫病,9,0
疟疾,4,0
人感染H7N9禽流感,0,0
新型冠状病毒肺炎***,610,0
丙类传染病合计,9624,0
流行性感冒,5536,0
流行性腮腺炎,607,0
风疹,7,0
急性出血性结膜炎,22,0
麻风病,1,0
斑疹伤寒,5,0
黑热病,3,0
包虫病,48,0
丝虫病,0,0
其它感染性腹泻病,2963,0
手足口病,432,0
