0,1,2
甲乙丙类总计,32921,304
甲类传染病合计,0,0
鼠疫,0,0
霍乱,0,0
乙类传染病合计,18912,304
传染性非典型肺炎,0,0
艾滋病,712,263
病毒性肝炎*,7303,6
甲型肝炎,52,0
乙型肝炎,5634,2
丙型肝炎,1515,4
丁型肝炎,2,0
戊型肝炎,80,0
未分型肝炎,20,0
脊髓灰质炎,0,0
人感染高致病性禽流感,0,0
麻疹,7,0
流行性出血热,12,0
狂犬病,0,0
流行性乙型脑炎,0,0
登革热,0,0
炭疽,4,0
细菌性和阿米巴性痢疾,150,0
肺结核,4193,33
伤寒和副伤寒,31,0
流行性脑脊髓膜炎,0,0
百日咳,40,0
白喉,0,0
新生儿破伤风,0,0
猩红热,87,0
布鲁氏菌病,10,0
淋病,257,0
梅毒,2951,1
钩端螺旋体病,0,0
血吸虫病,5,0
疟疾,11,0
人感染H7N9禽流感,0,0
新型冠状病毒肺炎***,3139,1
丙类传染病合计,14009,0
流行性感冒,9483,0
流行性腮腺炎,520,0
风疹,10,0
急性出血性结膜炎,30,0
麻风病,0,0
斑疹伤寒,14,0
黑热病,1,0
包虫病,43,0
丝虫病,0,0
其它感染性腹泻病,2775,0
手足口病,1133,0
