0,1,2
甲乙丙类总计,19309,134
甲类传染病合计,0,0
鼠疫,0,0
霍乱,0,0
乙类传染病合计,12629,133
传染性非典型肺炎,0,0
艾滋病,350,125
病毒性肝炎*,4849,4
甲型肝炎,94,0
乙型肝炎,3932,4
丙型肝炎,703,0
丁型肝炎,0,0
戊型肝炎,83,0
未分型肝炎,37,0
脊髓灰质炎,0,0
人感染高致病性禽流感,0,0
麻疹,6,0
流行性出血热,17,0
狂犬病,1,1
流行性乙型脑炎,0,0
登革热,0,0
炭疽,2,0
细菌性和阿米巴性痢疾,262,0
肺结核,4966,3
伤寒和副伤寒,10,0
流行性脑脊髓膜炎,1,0
百日咳,49,0
白喉,0,0
新生儿破伤风,0,0
猩红热,48,0
布鲁氏菌病,2,0
淋病,185,0
梅毒,1852,0
钩端螺旋体病,0,0
血吸虫病,0,0
疟疾,29,0
人感染H7N9禽流感,0,0
丙类传染病合计,6680,1
流行性感冒,1575,1
流行性腮腺炎,782,0
风疹,0,0
急性出血性结膜炎,17,0
麻风病,1,0
斑疹伤寒,4,0
黑热病,1,0
包虫病,51,0
丝虫病,0,0
其他感染性腹泻病,3455,0
手足口病,794,0
