0,1,2
甲乙丙类总计,68530,332
甲类传染病合计,0,0
鼠疫,0,0
霍乱,0,0
乙类传染病合计,16951,332
传染性非典型肺炎,0,0
艾滋病,1094,317
病毒性肝炎*,7792,4
甲型肝炎,71,0
乙型肝炎,5972,3
丙型肝炎,1601,0
丁型肝炎,3,0
戊型肝炎,123,0
未分型肝炎,22,1
脊髓灰质炎,0,0
人感染高致病性禽流感,0,0
麻疹,5,0
流行性出血热,25,0
狂犬病,0,0
流行性乙型脑炎,0,0
登革热,0,0
炭疽,1,0
细菌性和阿米巴性痢疾,193,0
肺结核,4230,11
伤寒和副伤寒,27,0
流行性脑脊髓膜炎,0,0
百日咳,138,0
白喉,0,0
新生儿破伤风,0,0
猩红热,124,0
布鲁氏菌病,12,0
淋病,337,0
梅毒,2915,0
钩端螺旋体病,3,0
血吸虫病,0,0
疟疾,4,0
人感染H7N9禽流感,0,0
新型冠状病毒肺炎,51,0
丙类传染病合计,51579,0
流行性感冒,38871,0
流行性腮腺炎,721,0
风疹,10,0
急性出血性结膜炎,22,0
麻风病,1,0
斑疹伤寒,11,0
黑热病,2,0
包虫病,54,0
丝虫病,0,0
其它感染性腹泻病,2938,0
手足口病,8949,0
