0,1,2
甲乙丙类总计,32454,334
甲类传染病合计,0,0
鼠疫,0,0
霍乱,0,0
乙类传染病合计,18281,334
传染性非典型肺炎,0,0
艾滋病,890,295
病毒性肝炎*,7825,4
甲型肝炎,75,0
乙型肝炎,5980,2
丙型肝炎,1617,2
丁型肝炎,2,0
戊型肝炎,118,0
未分型肝炎,33,0
脊髓灰质炎,0,0
人感染高致病性禽流感,0,0
麻疹,1,0
流行性出血热,29,1
狂犬病,0,0
流行性乙型脑炎,0,0
登革热,0,0
炭疽,3,0
细菌性和阿米巴性痢疾,191,0
肺结核,4929,34
伤寒和副伤寒,25,0
流行性脑脊髓膜炎,0,0
百日咳,466,0
白喉,0,0
新生儿破伤风,1,0
猩红热,166,0
布鲁氏菌病,23,0
淋病,314,0
梅毒,3213,0
钩端螺旋体病,0,0
血吸虫病,0,0
疟疾,5,0
人感染H7N9禽流感,0,0
新型冠状病毒肺炎***,200,0
丙类传染病合计,14173,0
流行性感冒,711,0
流行性腮腺炎,824,0
风疹,6,0
急性出血性结膜炎,33,0
麻风病,11,0
斑疹伤寒,7,0
黑热病,0,0
包虫病,44,0
丝虫病,0,0
其它感染性腹泻病,4879,0
手足口病,7658,0
