0,1,2
甲乙丙类总计,28690,316
甲类传染病合计,0,0
鼠疫,0,0
霍乱,0,0
乙类传染病合计,16217,316
传染性非典型肺炎,0,0
艾滋病,909,293
病毒性肝炎*,7701,5
甲型肝炎,63,0
乙型肝炎,6246,2
丙型肝炎,1263,3
丁型肝炎,4,0
戊型肝炎,112,0
未分型肝炎,13,0
脊髓灰质炎,0,0
人感染高致病性禽流感,0,0
麻疹,5,0
流行性出血热,16,0
狂犬病,0,0
流行性乙型脑炎,0,0
登革热,0,0
炭疽,2,0
细菌性和阿米巴性痢疾,169,0
肺结核,3951,17
伤寒和副伤寒,11,0
流行性脑脊髓膜炎,2,0
百日咳,439,0
白喉,0,0
新生儿破伤风,0,0
猩红热,34,0
布鲁氏菌病,11,0
淋病,214,0
梅毒,2685,1
钩端螺旋体病,0,0
血吸虫病,0,0
疟疾,0,0
人感染H7N9禽流感,0,0
新型冠状病毒肺炎***,68,0
丙类传染病合计,12473,0
流行性感冒,2306,0
流行性腮腺炎,292,0
风疹,6,0
急性出血性结膜炎,22,0
麻风病,5,0
斑疹伤寒,2,0
黑热病,1,0
包虫病,33,0
丝虫病,0,0
其它感染性腹泻病,6271,0
手足口病,3535,0
