0,1,2
病名,发病数,死亡数**
甲乙丙类总计,29357,237
甲乙类传染病合计,14597,237
鼠疫,0,0
霍乱,0,0
传染性非典型肺炎,0,0
艾滋病,680,215
病毒性肝炎*,4937,5
甲型肝炎,158,0
乙型肝炎,3767,4
丙型肝炎,857,1
丁型肝炎,4,0
戊型肝炎,88,0
未分型肝炎,63,0
脊髓灰质炎,0,0
人感染高致病性禽流感,0,0
麻疹,46,0
流行性出血热,10,0
狂犬病,4,2
流行性乙型脑炎,5,0
登革热,1,0
炭疽,2,0
细菌性和阿米巴性痢疾,500,1
肺结核,5757,12
伤寒和副伤寒,36,0
流行性脑脊髓膜炎,0,0
百日咳,8,0
白喉,1,0
新生儿破伤风,1,0
猩红热,121,0
布鲁氏菌病,8,0
淋病,257,0
梅毒,2192,1
钩端螺旋体病,4,0
血吸虫病,0,0
疟疾,27,1
人感染h7n9禽流感,0,0
丙类传染病合计,14760,0
流行性感冒,402,0
流行性腮腺炎,779,0
风疹,4,0
急性出血性结膜炎,54,0
麻风病,3,0
斑疹伤寒,15,0
黑热病,0,0
包虫病,111,0
丝虫病,0,0
其他感染性腹泻病,2057,0
手足口病,11335,0
