0,1,2
病名,发病数,死亡数**
甲乙丙类总计,23449,182
甲乙类传染病合计,14358,182
鼠疫,0,0
霍乱,0,0
传染性非典型肺炎,0,0
艾滋病,884,170
病毒性肝炎*,5135,3
甲型肝炎,210,0
乙型肝炎,3936,1
丙型肝炎,845,2
丁型肝炎,2,0
戊型肝炎,68,0
未分型肝炎,74,0
脊髓灰质炎,0,0
人感染高致病性禽流感,0,0
麻疹,10,0
流行性出血热,32,0
狂犬病,3,2
流行性乙型脑炎,11,0
登革热,1,0
炭疽,6,0
细菌性和阿米巴性痢疾,481,0
肺结核,5029,7
伤寒和副伤寒,31,0
流行性脑脊髓膜炎,0,0
百日咳,28,0
白喉,0,0
新生儿破伤风,0,0
猩红热,100,0
布鲁氏菌病,2,0
淋病,286,0
梅毒,2309,0
钩端螺旋体病,1,0
血吸虫病,0,0
疟疾,9,0
人感染H7N9禽流感,0,0
丙类传染病合计,9091,0
流行性感冒,446,0
流行性腮腺炎,1074,0
风疹,3,0
急性出血性结膜炎,38,0
麻风病,3,0
斑疹伤寒,10,0
黑热病,3,0
包虫病,69,0
丝虫病,0,0
其他感染性腹泻病,2376,0
手足口病,5069,0
