0,1,2
病名,发病数,死亡数***
甲乙丙类总计,33273,491
甲乙类传染病合计,16075,491
鼠疫,0,0
霍乱,0,0
传染性非典型肺炎,0,0
艾滋病,2533,475
病毒性肝炎*,5322,2
甲型肝炎,161,0
乙型肝炎,4003,1
丙型肝炎,1012,1
丁型肝炎,0,0
戊型肝炎,103,0
未分型肝炎,43,0
脊髓灰质炎,0,0
人感染高致病性禽流感,0,0
麻疹,7,0
流行性出血热,15,0
狂犬病,4,5
流行性乙型脑炎,2,0
登革热,14,0
炭疽,14,0
细菌性和阿米巴性痢疾,277,0
肺结核,4620,7
伤寒和副伤寒,28,0
流行性脑脊髓膜炎,0,0
百日咳,76,0
白喉,0,0
新生儿破伤风,0,0
猩红热,251,0
布鲁氏菌病,5,1
淋病,273,0
梅毒,2620,1
钩端螺旋体病,0,0
血吸虫病***,2,0
疟疾,12,0
人感染H7N9禽流感,0,0
丙类传染病合计,17198,0
流行性感冒,1495,0
流行性腮腺炎,1435,0
风疹,76,0
急性出血性结膜炎,68,0
麻风病,3,0
斑疹伤寒,6,0
黑热病,4,0
包虫病,48,0
丝虫病,0,0
其他感染性腹泻病,2559,0
手足口病,11504,0
