0,1,2
甲乙丙类总计,27519,391
甲类传染病合计,0,0
"鼠
疫",0,0
"霍
乱",0,0
乙类传染病合计,17906,391
传染性非典,0,0
艾滋病,898,371
病毒性肝炎*,7463,4
甲肝,89,0
乙肝,5851,3
丙肝,1389,1
丁肝,2,0
戊肝,101,0
肝炎（未分型）,31,0
"脊
灰",0,0
人感染高致病性禽流感,0,0
"麻
疹",8,0
"出
血热",9,0
"狂
犬病",0,0
乙脑,12,0
登革热,0,0
"炭
疽",4,0
细菌和阿米巴痢疾,441,0
肺结核,4869,15
伤寒+副伤寒,59,0
"流
脑",0,0
"百
日咳",311,0
"白
喉",0,0
新生儿破伤风,0,0
"猩
红热",78,0
"布
病",19,0
"淋
病",360,0
"梅
毒",3331,1
"钩
体病",1,0
血吸虫病,1,0
疟疾,5,0
人感染H7N9禽流感,0,0
新型冠状病毒肺炎***,37,0
丙类传染病合计,9613,0
流行性感冒,829,0
流行性腮腺炎,545,0
风疹,6,0
急性出血性结膜炎,39,0
麻风病,7,0
斑疹伤寒,19,0
黑热病,1,0
包虫病,51,0
丝虫病,0,0
其它感染性腹泻病,4721,0
手足口病,3395,0
