0,1,2
甲乙丙类总计,44267,261
甲类传染病合计,0,0
鼠疫,0,0
霍乱,0,0
乙类传染病合计,16368,261
传染性非典型肺炎,0,0
艾滋病,1016,250
病毒性肝炎*,6483,5
甲型肝炎,103,0
乙型肝炎,4914,5
丙型肝炎,1301,0
丁型肝炎,2,0
戊型肝炎,128,0
未分型肝炎,35,0
脊髓灰质炎,0,0
人感染高致病性禽流感,0,0
麻疹,11,0
流行性出血热,6,0
狂犬病,1,0
流行性乙型脑炎,0,0
登革热,0,0
炭疽,3,0
细菌性和阿米巴性痢疾,325,0
肺结核,4912,6
伤寒和副伤寒,44,0
流行性脑脊髓膜炎,0,0
百日咳,18,0
白喉,0,0
新生儿破伤风,0,0
猩红热,91,0
布鲁氏菌病,12,0
淋病,325,0
梅毒,3063,0
钩端螺旋体病,8,0
血吸虫病,0,0
疟疾,6,0
人感染H7N9禽流感,0,0
新型冠状病毒肺炎***,44,0
丙类传染病合计,27899,0
流行性感冒,1403,0
流行性腮腺炎,856,0
风疹,3,0
急性出血性结膜炎,25,0
麻风病,1,0
斑疹伤寒,3,0
黑热病,0,0
包虫病,63,0
丝虫病,0,0
其它感染性腹泻病,3098,0
手足口病,22447,0
