0,1,2
甲乙丙类总计,33498,327
甲类传染病合计,0,0
鼠疫,0,0
霍乱,0,0
乙类传染病合计,19602,327
传染性非典型肺炎,0,0
艾滋病,1004,307
病毒性肝炎*,8359,4
甲型肝炎,78,0
乙型肝炎,6277,4
丙型肝炎,1842,0
丁型肝炎,4,0
戊型肝炎,133,0
未分型肝炎,25,0
脊髓灰质炎,0,0
人感染高致病性禽流感,0,0
麻疹,9,0
流行性出血热,31,0
狂犬病,1,1
流行性乙型脑炎,0,0
登革热,0,0
炭疽,5,0
细菌性和阿米巴性痢疾,274,0
肺结核,5002,15
伤寒和副伤寒,29,0
流行性脑脊髓膜炎,1,0
百日咳,514,0
白喉,0,0
新生儿破伤风,0,0
猩红热,249,0
布鲁氏菌病,29,0
淋病,332,0
梅毒,3455,0
钩端螺旋体病,0,0
血吸虫病,36,0
疟疾,4,0
人感染H7N9禽流感,0,0
新型冠状病毒肺炎***,268,0
丙类传染病合计,13896,0
流行性感冒,587,0
流行性腮腺炎,906,0
风疹,11,0
急性出血性结膜炎,51,0
麻风病,4,0
斑疹伤寒,7,0
黑热病,2,0
包虫病,43,0
丝虫病,0,0
其它感染性腹泻病,4650,0
手足口病,7635,0
