0,1,2
甲乙丙类总计,39703,392
甲类传染病合计,0,0
鼠疫,0,0
霍乱,0,0
乙类传染病合计,21272,391
传染性非典型肺炎,0,0
艾滋病,1222,359
病毒性肝炎*,9010,0
甲型肝炎,80,0
乙型肝炎,6975,0
丙型肝炎,1777,0
丁型肝炎,1,0
戊型肝炎,149,0
未分型肝炎,28,0
脊髓灰质炎,0,0
人感染高致病性禽流感,0,0
麻疹,12,0
流行性出血热,17,0
狂犬病,1,0
流行性乙型脑炎,0,0
登革热,0,0
炭疽,4,0
细菌性和阿米巴性痢疾,210,0
肺结核,5700,31
伤寒和副伤寒,21,0
流行性脑脊髓膜炎,1,0
百日咳,616,0
白喉,0,0
新生儿破伤风,0,0
猩红热,107,0
布鲁氏菌病,32,0
淋病,304,0
梅毒,3839,1
钩端螺旋体病,0,0
血吸虫病,1,0
疟疾,1,0
人感染H7N9禽流感,0,0
新型冠状病毒肺炎***,174,0
丙类传染病合计,18431,1
流行性感冒,2335,1
流行性腮腺炎,771,0
风疹,8,0
急性出血性结膜炎,35,0
麻风病,8,0
斑疹伤寒,2,0
黑热病,3,0
包虫病,83,0
丝虫病,0,0
其它感染性腹泻病,8975,0
手足口病,6211,0
