0,1,2
甲乙丙类总计,46465,478
甲类传染病合计,0,0
鼠疫,0,0
霍乱,0,0
乙类传染病合计,16488,478
传染性非典型肺炎,0,0
艾滋病,1093,466
病毒性肝炎*,5501,2
甲型肝炎,207,0
乙型肝炎,4074,1
丙型肝炎,1069,1
丁型肝炎,2,0
戊型肝炎,83,0
未分型肝炎,66,0
脊髓灰质炎,0,0
人感染高致病性禽流感,0,0
麻疹,15,0
流行性出血热,23,1
狂犬病,1,1
流行性乙型脑炎,63,1
登革热,5,0
炭疽,8,0
细菌性和阿米巴性痢疾,616,0
肺结核,5684,6
伤寒和副伤寒,33,0
流行性脑脊髓膜炎,0,0
百日咳,184,0
白喉,0,0
新生儿破伤风,0,0
猩红热,144,0
布鲁氏菌病,7,0
淋病,292,0
梅毒,2803,1
钩端螺旋体病,0,0
血吸虫病,0,0
疟疾,16,0
人感染H7N9禽流感,0,0
丙类传染病合计,29977,0
流行性感冒,144,0
流行性腮腺炎,1509,0
风疹,7,0
急性出血性结膜炎,77,0
麻风病,5,0
斑疹伤寒,11,0
黑热病,1,0
包虫病,57,0
丝虫病,0,0
其它感染性腹泻病,3605,0
手足口病,24561,0
