0,1,2
甲乙丙类总计,45724,345
甲类传染病合计,0,0
鼠疫,0,0
霍乱,0,0
乙类传染病合计,18569,344
传染性非典型肺炎,0,0
艾滋病,1309,329
病毒性肝炎*,8417,4
甲型肝炎,95,0
乙型肝炎,6394,2
丙型肝炎,1773,2
丁型肝炎,5,0
戊型肝炎,129,0
未分型肝炎,21,0
脊髓灰质炎,0,0
人感染高致病性禽流感,0,0
麻疹,6,0
流行性出血热,20,0
狂犬病,0,2
流行性乙型脑炎,0,0
登革热,0,0
炭疽,7,0
细菌性和阿米巴性痢疾,160,0
肺结核,4546,8
伤寒和副伤寒,22,0
流行性脑脊髓膜炎,0,0
百日咳,303,0
白喉,0,0
新生儿破伤风,0,0
猩红热,137,0
布鲁氏菌病,12,0
淋病,330,0
梅毒,3231,0
钩端螺旋体病,21,1
血吸虫病,0,0
疟疾,4,0
人感染H7N9禽流感,0,0
新型冠状病毒肺炎***,44,0
丙类传染病合计,27155,1
流行性感冒,12752,0
流行性腮腺炎,566,0
风疹,5,0
急性出血性结膜炎,23,0
麻风病,10,1
斑疹伤寒,10,0
黑热病,0,0
包虫病,64,0
丝虫病,0,0
其它感染性腹泻病,4048,0
手足口病,9677,0
