0,1,2
甲乙丙类总计,22597,151
甲乙类传染病合计,15691,151
鼠疫,0,0
霍乱,0,0
传染性非典型肺炎,0,0
艾滋病,451,131
病毒性肝炎*,5926,1
甲型肝炎,131,0
乙型肝炎,4677,1
丙型肝炎,932,0
丁型肝炎,1,0
戊型肝炎,119,0
未分型肝炎,66,0
脊髓灰质炎,0,0
人感染高致病性禽流感,0,0
麻疹,250,0
流行性出血热,9,0
狂犬病,3,2
流行性乙型脑炎,0,0
登革热,2,0
炭疽,3,0
细菌性和阿米巴性痢疾,321,0
肺结核,6259,12
伤寒和副伤寒,21,0
流行性脑脊髓膜炎,2,0
百日咳,27,0
白喉,0,0
新生儿破伤风,1,0
猩红热,71,0
布鲁氏菌病,2,0
淋病,210,0
梅毒,2106,2
钩端螺旋体病,0,0
血吸虫病,0,0
疟疾,21,0
人感染H7N9禽流感,6,3
丙类传染病合计,6906,0
流行性感冒,153,0
流行性腮腺炎,430,0
风疹,7,0
急性出血性结膜炎,28,0
麻风病,18,0
斑疹伤寒,8,0
黑热病,1,0
包虫病,60,0
丝虫病,0,0
其他感染性腹泻病,3539,0
手足口病,2662,0
