0,1,2
甲乙丙类总计,42567,319
甲类传染病合计,0,0
鼠疫,0,0
霍乱,0,0
乙类传染病合计,20985,319
传染性非典型肺炎,0,0
艾滋病,1064,284
病毒性肝炎*,9713,3
甲型肝炎,84,0
乙型肝炎,7327,2
丙型肝炎,2142,1
丁型肝炎,0,0
戊型肝炎,134,0
未分型肝炎,26,0
脊髓灰质炎,0,0
人感染高致病性禽流感,0,0
麻疹,16,0
流行性出血热,23,0
狂犬病,0,0
流行性乙型脑炎,2,0
登革热,0,0
炭疽,5,0
细菌性和阿米巴性痢疾,289,0
肺结核,4949,32
伤寒和副伤寒,34,0
流行性脑脊髓膜炎,0,0
百日咳,469,0
白喉,0,0
新生儿破伤风,0,0
猩红热,246,0
布鲁氏菌病,39,0
淋病,342,0
梅毒,3753,0
钩端螺旋体病,0,0
血吸虫病,1,0
疟疾,4,0
人感染H7N9禽流感,0,0
新型冠状病毒肺炎***,36,0
丙类传染病合计,21582,0
流行性感冒,3567,0
流行性腮腺炎,968,0
风疹,12,0
急性出血性结膜炎,54,0
麻风病,3,0
斑疹伤寒,7,0
黑热病,2,0
包虫病,46,0
丝虫病,0,0
其它感染性腹泻病,5036,0
手足口病,11887,0
