0,1,2
甲乙丙类总计,85653,330
甲类传染病合计,0,0
鼠疫,0,0
霍乱,0,0
乙类传染病合计,16929,329
传染性非典型肺炎,0,0
艾滋病,1493,314
病毒性肝炎*,5908,3
甲型肝炎,118,0
乙型肝炎,4374,3
丙型肝炎,1260,0
丁型肝炎,0,0
戊型肝炎,117,0
未分型肝炎,39,0
脊髓灰质炎,0,0
人感染高致病性禽流感,0,0
麻疹,17,0
流行性出血热,7,0
狂犬病,1,1
流行性乙型脑炎,6,0
登革热,29,0
炭疽,8,0
细菌性和阿米巴性痢疾,261,0
肺结核,4967,11
伤寒和副伤寒,20,0
流行性脑脊髓膜炎,1,0
百日咳,71,0
白喉,0,0
新生儿破伤风,0,0
猩红热,209,0
布鲁氏菌病,7,0
淋病,268,0
梅毒,3633,0
钩端螺旋体病,4,0
血吸虫病,0,0
疟疾,19,0
人感染H7N9禽流感,0,0
丙类传染病合计,68724,1
流行性感冒,57802,1
流行性腮腺炎,1202,0
风疹,62,0
急性出血性结膜炎,62,0
麻风病,3,0
斑疹伤寒,6,0
黑热病,0,0
包虫病,50,0
丝虫病,0,0
其它感染性腹泻病,2087,0
手足口病,7450,0
