0,1,2
病名,发病数,死亡数**
甲乙丙类总计,40024,254
甲类传染病合计,0,0
鼠疫,0,0
霍乱,0,0
乙类传染病合计,13792,249
传染性非典型肺炎,0,0
艾滋病,871,238
病毒性肝炎*,4938,0
甲型肝炎,122,0
乙型肝炎,3800,0
丙型肝炎,882,0
丁型肝炎,3,0
戊型肝炎,87,0
未分型肝炎,44,0
脊髓灰质炎,0,0
人感染高致病性禽流感,0,0
麻疹,5,0
流行性出血热,8,0
狂犬病,0,0
流行性乙型脑炎,0,0
登革热,5,0
炭疽,3,0
细菌性和阿米巴性痢疾,259,0
肺结核,4921,10
伤寒和副伤寒,19,0
流行性脑脊髓膜炎,0,0
百日咳,115,0
白喉,0,0
新生儿破伤风,0,0
猩红热,45,0
布鲁氏菌病,2,0
淋病,193,0
梅毒,2380,1
钩端螺旋体病,0,0
血吸虫病,0,0
疟疾,28,0
人感染H7N9禽流感,0,0
丙类传染病合计,26232,5
流行性感冒,18827,5
流行性腮腺炎,628,0
风疹,42,0
急性出血性结膜炎,28,0
麻风病,5,0
斑疹伤寒,4,0
黑热病,1,0
包虫病,30,0
丝虫病,0,0
其它感染性腹泻病,4684,0
手足口病,1983,0
