0,1,2
甲乙丙类总计,36471,366
甲类传染病合计,0,0
鼠疫,0,0
霍乱,0,0
乙类传染病合计,18177,366
传染性非典型肺炎,0,0
艾滋病,645,347
病毒性肝炎*,8494,4
甲型肝炎,91,0
乙型肝炎,6682,3
丙型肝炎,1543,1
丁型肝炎,4,0
戊型肝炎,153,0
未分型肝炎,21,0
脊髓灰质炎,0,0
人感染高致病性禽流感,0,0
麻疹,3,0
流行性出血热,11,0
狂犬病,2,1
流行性乙型脑炎,0,0
登革热,0,0
炭疽,0,0
细菌性和阿米巴性痢疾,169,0
肺结核,4796,13
伤寒和副伤寒,13,0
流行性脑脊髓膜炎,0,0
百日咳,468,0
白喉,0,0
新生儿破伤风,0,0
猩红热,105,0
布鲁氏菌病,15,0
淋病,307,0
梅毒,3100,1
钩端螺旋体病,0,0
血吸虫病,0,0
疟疾,0,0
人感染H7N9禽流感,0,0
新型冠状病毒肺炎***,49,0
丙类传染病合计,18294,0
流行性感冒,4887,0
流行性腮腺炎,360,0
风疹,3,0
急性出血性结膜炎,22,0
麻风病,5,0
斑疹伤寒,4,0
黑热病,1,0
包虫病,86,0
丝虫病,0,0
其它感染性腹泻病,5032,0
手足口病,7894,0
