0,1,2
病名,发病数,死亡数**
甲乙丙类总计,43901,341
甲类传染病合计,0,0
鼠疫,0,0
霍乱,0,0
乙类传染病合计,16853,341
传染性非典型肺炎,0,0
艾滋病,1377,322
病毒性肝炎*,5646,5
甲型肝炎,153,0
乙型肝炎,4074,3
丙型肝炎,1235,2
丁型肝炎,1,0
戊型肝炎,138,0
未分型肝炎,45,0
脊髓灰质炎,0,0
人感染高致病性禽流感,0,0
麻疹,10,0
流行性出血热,3,0
狂犬病,3,2
流行性乙型脑炎,2,0
登革热,46,0
炭疽,6,0
细菌性和阿米巴性痢疾,425,0
肺结核,5209,12
伤寒和副伤寒,27,0
流行性脑脊髓膜炎,0,0
百日咳,82,0
白喉,0,0
新生儿破伤风,0,0
猩红热,139,0
布鲁氏菌病,7,0
淋病,250,0
梅毒,3599,0
钩端螺旋体病,2,0
血吸虫病,0,0
疟疾,20,0
人感染H7N9禽流感,0,0
丙类传染病合计,27048,0
流行性感冒,15310,0
流行性腮腺炎,1212,0
风疹,36,0
急性出血性结膜炎,64,0
麻风病,4,0
斑疹伤寒,8,0
黑热病,0,0
包虫病,66,0
丝虫病,0,0
其它感染性腹泻病,2863,0
手足口病,7485,0
