0,1,2
甲乙丙类总计,38994,399
甲类传染病合计,0,0
鼠疫,0,0
霍乱,0,0
乙类传染病合计,15855,399
传染性非典型肺炎,0,0
艾滋病,1493,388
病毒性肝炎*,5247,1
甲型肝炎,169,0
乙型肝炎,3853,1
丙型肝炎,1083,0
丁型肝炎,2,0
戊型肝炎,82,0
未分型肝炎,58,0
脊髓灰质炎,0,0
人感染高致病性禽流感,0,0
麻疹,11,0
流行性出血热,9,0
狂犬病,1,1
流行性乙型脑炎,19,0
登革热,9,0
炭疽,9,0
细菌性和阿米巴性痢疾,476,0
肺结核,5226,9
伤寒和副伤寒,49,0
流行性脑脊髓膜炎,1,0
百日咳,127,0
白喉,0,0
新生儿破伤风,0,0
猩红热,80,0
布鲁氏菌病,6,0
淋病,277,0
梅毒,2786,0
钩端螺旋体病,11,0
血吸虫病,0,0
疟疾,18,0
人感染H7N9禽流感,0,0
丙类传染病合计,23139,0
流行性感冒,99,0
流行性腮腺炎,994,0
风疹,16,0
急性出血性结膜炎,72,0
麻风病,5,0
斑疹伤寒,12,0
黑热病,0,0
包虫病,47,0
丝虫病,0,0
其它感染性腹泻病,3027,0
手足口病,18867,0
