0,1,2
甲乙丙类总计,47570,438
甲类传染病合计,0,0
鼠疫,0,0
霍乱,0,0
乙类传染病合计,16839,438
传染性非典型肺炎,0,0
艾滋病,1189,425
病毒性肝炎*,5613,0
甲型肝炎,216,0
乙型肝炎,4099,0
丙型肝炎,1136,0
丁型肝炎,2,0
戊型肝炎,105,0
未分型肝炎,55,0
脊髓灰质炎,0,0
人感染高致病性禽流感,0,0
麻疹,25,0
流行性出血热,13,1
狂犬病,1,2
流行性乙型脑炎,49,1
登革热,6,0
炭疽,21,1
细菌性和阿米巴性痢疾,586,0
肺结核,5708,7
伤寒和副伤寒,49,0
流行性脑脊髓膜炎,1,0
百日咳,248,0
白喉,0,0
新生儿破伤风,1,0
猩红热,70,0
布鲁氏菌病,10,0
淋病,306,0
梅毒,2909,1
钩端螺旋体病,7,0
血吸虫病,0,0
疟疾,27,0
人感染H7N9禽流感,0,0
丙类传染病合计,30731,0
流行性感冒,115,0
流行性腮腺炎,896,0
风疹,7,0
急性出血性结膜炎,60,0
麻风病,2,0
斑疹伤寒,17,0
黑热病,1,0
包虫病,30,0
丝虫病,0,0
其它感染性腹泻病,3562,0
手足口病,26041,0
