0,1,2
甲乙丙类总计,69720,327
甲类传染病合计,1,0
鼠疫,0,0
霍乱,1,0
乙类传染病合计,44842,327
传染性非典型肺炎,0,0
艾滋病,770,286
病毒性肝炎*,14448,21
甲型肝炎,96,0
乙型肝炎,12073,1
丙型肝炎,2055,20
丁型肝炎,0,0
戊型肝炎,189,0
未分型肝炎,35,0
脊髓灰质炎,0,0
人感染高致病性禽流感,0,0
麻疹,3,0
流行性出血热,16,0
狂犬病,1,0
流行性乙型脑炎,12,0
登革热,40,0
炭疽,13,0
细菌性和阿米巴性痢疾,307,0
肺结核,4991,18
伤寒和副伤寒,51,0
流行性脑脊髓膜炎,0,0
百日咳,93,0
白喉,0,0
新生儿破伤风,0,0
猩红热,55,0
布鲁氏菌病,44,0
淋病,426,0
梅毒,5243,2
钩端螺旋体病,0,0
血吸虫病,1,0
疟疾,19,0
人感染H7N9禽流感,0,0
新型冠状病毒肺炎,18309,0
丙类传染病合计,24877,0
流行性感冒,1861,0
流行性腮腺炎,524,0
风疹,6,0
急性出血性结膜炎,74,0
麻风病,3,0
斑疹伤寒,29,0
黑热病,0,0
包虫病,86,0
丝虫病,0,0
其它感染性腹泻病,10287,0
手足口病,12007,0
