0,1,2
病名,发病数,死亡数**
甲乙丙类总计,31309,344
甲类传染病合计,0,0
鼠疫,0,0
霍乱,0,0
乙类传染病合计,15643,344
传染性非典型肺炎,0,0
艾滋病,1051,329
病毒性肝炎*,5097,4
甲型肝炎,159,0
乙型肝炎,3839,3
丙型肝炎,952,1
丁型肝炎,2,0
戊型肝炎,82,0
未分型肝炎,63,0
脊髓灰质炎,0,0
人感染高致病性禽流感,0,0
麻疹,23,0
流行性出血热,29,0
狂犬病,4,3
流行性乙型脑炎,0,0
登革热,3,0
炭疽,10,0
细菌性和阿米巴性痢疾,620,0
肺结核,5425,7
伤寒和副伤寒,38,0
流行性脑脊髓膜炎,0,0
百日咳,126,0
白喉,0,0
新生儿破伤风,0,0
猩红热,287,0
布鲁氏菌病,10,0
淋病,279,0
梅毒,2619,1
钩端螺旋体病,0,0
血吸虫病,0,0
疟疾,22,0
人感染H7N9禽流感,0,0
丙类传染病合计,15666,0
流行性感冒,159,0
流行性腮腺炎,2049,0
风疹,7,0
急性出血性结膜炎,50,0
麻风病,1,0
斑疹伤寒,10,0
黑热病,3,0
包虫病,31,0
丝虫病,0,0
其它感染性腹泻病,2987,0
手足口病,10369,0
