0,1,2
病名,发病数,死亡数**
甲乙丙类总计,27888,291
甲乙类传染病合计,15794,291
鼠疫,0,0
霍乱,0,0
传染性非典型肺炎,0,0
艾滋病,1205,275
病毒性肝炎*,5519,3
甲型肝炎,172,0
乙型肝炎,4289,3
丙型肝炎,914,0
丁型肝炎,0,0
戊型肝炎,93,0
未分型肝炎,51,0
脊髓灰质炎,0,0
人感染高致病性禽流感,0,0
麻疹,14,0
流行性出血热,34,0
狂犬病,6,7
流行性乙型脑炎,10,0
登革热,3,0
炭疽,5,0
细菌性和阿米巴性痢疾,338,0
肺结核,5680,6
伤寒和副伤寒,23,0
流行性脑脊髓膜炎,0,0
百日咳,24,0
白喉,0,0
新生儿破伤风,0,0
猩红热,171,0
布鲁氏菌病,4,0
淋病,331,0
梅毒,2408,0
钩端螺旋体病,1,0
血吸虫病,0,0
疟疾,17,0
人感染H7N9禽流感,0,0
丙类传染病合计,12094,0
流行性感冒,1048,0
流行性腮腺炎,1524,0
风疹,5,0
急性出血性结膜炎,65,0
麻风病,2,0
斑疹伤寒,15,0
黑热病,0,0
包虫病,107,0
丝虫病,0,0
其他感染性腹泻病,1946,0
手足口病,7382,0
