0,1,2
病名,发病数,死亡数**
甲乙丙类总计,48396,343
甲类传染病合计,0,0
鼠疫,0,0
霍乱,0,0
乙类传染病合计,15903,323
传染性非典型肺炎,0,0
艾滋病,806,307
病毒性肝炎*,5859,4
甲型肝炎,159,0
乙型肝炎,4434,3
丙型肝炎,1087,1
丁型肝炎,3,0
戊型肝炎,111,0
未分型肝炎,65,0
脊髓灰质炎,0,0
人感染高致病性禽流感,0,0
麻疹,6,0
流行性出血热,7,0
狂犬病,2,1
流行性乙型脑炎,0,0
登革热,8,0
炭疽,9,0
细菌性和阿米巴性痢疾,270,0
肺结核,5640,7
伤寒和副伤寒,26,0
流行性脑脊髓膜炎,1,0
百日咳,79,0
白喉,0,0
新生儿破伤风,0,0
猩红热,164,0
布鲁氏菌病,2,0
淋病,250,0
梅毒,2751,0
钩端螺旋体病,2,0
血吸虫病,0,0
疟疾,21,0
人感染H7N9禽流感,0,0
丙类传染病合计,32493,20
流行性感冒,20282,20
流行性腮腺炎,1321,0
风疹,62,0
急性出血性结膜炎,45,0
麻风病,6,0
斑疹伤寒,7,0
黑热病,1,0
包虫病,60,0
丝虫病,0,0
其它感染性腹泻病,4026,0
手足口病,6683,0
