0,1,2
病名,发病数,死亡数**
甲乙丙类总计,32306,204
甲乙类传染病合计,15732,201
鼠疫,0,0
霍乱,0,0
传染性非典型肺炎,0,0
艾滋病,732,188
病毒性肝炎*,5291,0
甲型肝炎,203,0
乙型肝炎,3973,0
丙型肝炎,918,0
丁型肝炎,1,0
戊型肝炎,107,0
未分型肝炎,89,0
脊髓灰质炎,0,0
人感染高致病性禽流感,0,0
麻疹,59,0
流行性出血热,10,0
狂犬病,1,1
流行性乙型脑炎,0,0
登革热,1,0
炭疽,4,0
细菌性和阿米巴性痢疾,728,0
肺结核,6022,12
伤寒和副伤寒,31,0
流行性脑脊髓膜炎,0,0
百日咳,48,0
白喉,0,0
新生儿破伤风,0,0
猩红热,281,0
布鲁氏菌病,13,0
淋病,236,0
梅毒,2237,0
钩端螺旋体病,1,0
血吸虫病,0,0
疟疾,37,0
人感染h7n9禽流感,0,0
丙类传染病合计,16574,3
流行性感冒,141,0
流行性腮腺炎,1180,0
风疹,32,0
急性出血性结膜炎,58,0
麻风病,9,0
斑疹伤寒,6,0
黑热病,2,0
包虫病,96,0
丝虫病,0,0
其他感染性腹泻病,2239,0
手足口病,12811,3
