0,1,2
病名,发病数,死亡数**
甲乙丙类总计,26812,175
甲乙类传染病合计,16335,173
鼠疫,0,0
霍乱,0,0
传染性非典型肺炎,0,0
艾滋病,703,150
病毒性肝炎*,5671,1
甲型肝炎,168,0
乙型肝炎,4145,1
丙型肝炎,1162,0
丁型肝炎,4,0
戊型肝炎,117,0
未分型肝炎,75,0
脊髓灰质炎,0,0
人感染高致病性禽流感,0,0
麻疹,260,1
流行性出血热,31,0
狂犬病,2,2
流行性乙型脑炎,0,0
登革热,1,0
炭疽,2,0
细菌性和阿米巴性痢疾,447,0
肺结核,6129,14
伤寒和副伤寒,20,0
流行性脑脊髓膜炎,0,0
百日咳,32,0
白喉,0,0
新生儿破伤风,1,0
猩红热,216,0
布鲁氏菌病,5,0
淋病,256,0
梅毒,2534,0
钩端螺旋体病,0,0
血吸虫病,0,0
疟疾,11,0
人感染H7N9禽流感,14,5
丙类传染病合计,10477,2
流行性感冒,595,2
流行性腮腺炎,907,0
风疹,6,0
急性出血性结膜炎,51,0
麻风病,2,0
斑疹伤寒,8,0
黑热病,4,0
包虫病,84,0
丝虫病,0,0
其他感染性腹泻病,1895,0
手足口病,6925,0
