0,1,2
甲乙丙类总计,57198,353
甲类传染病合计,0,0
鼠疫,0,0
霍乱,0,0
乙类传染病合计,21323,352
传染性非典型肺炎,0,0
艾滋病,801,325
病毒性肝炎*,9139,2
甲型肝炎,85,0
乙型肝炎,6841,1
丙型肝炎,2068,1
丁型肝炎,1,0
戊型肝炎,108,0
未分型肝炎,36,0
脊髓灰质炎,0,0
人感染高致病性禽流感,0,0
麻疹,5,0
流行性出血热,17,0
狂犬病,0,0
流行性乙型脑炎,12,0
登革热,0,0
炭疽,11,0
细菌性和阿米巴性痢疾,342,0
肺结核,5080,24
伤寒和副伤寒,47,0
流行性脑脊髓膜炎,1,0
百日咳,362,0
白喉,0,0
新生儿破伤风,0,0
猩红热,36,0
布鲁氏菌病,33,0
淋病,334,0
梅毒,4094,1
钩端螺旋体病,2,0
血吸虫病,2,0
疟疾,19,0
人感染H7N9禽流感,0,0
新型冠状病毒肺炎***,986,0
丙类传染病合计,35875,1
流行性感冒,28297,1
流行性腮腺炎,553,0
风疹,8,0
急性出血性结膜炎,41,0
麻风病,1,0
斑疹伤寒,31,0
黑热病,3,0
包虫病,89,0
丝虫病,0,0
其它感染性腹泻病,5900,0
手足口病,952,0
