0,1,2
病名,发病数,死亡数**
甲乙丙类总计,35568,525
甲乙类传染病合计,16325,525
鼠疫,0,0
霍乱,0,0
传染性非典型肺炎,0,0
艾滋病,2242,510
病毒性肝炎*,5394,6
甲型肝炎,158,1
乙型肝炎,4037,4
丙型肝炎,1052,1
丁型肝炎,1,0
戊型肝炎,109,0
未分型肝炎,37,0
脊髓灰质炎,0,0
人感染高致病性禽流感,0,0
麻疹,14,0
流行性出血热,30,1
狂犬病,2,3
流行性乙型脑炎,7,1
登革热,7,0
炭疽,3,0
细菌性和阿米巴性痢疾,291,0
肺结核,4940,4
伤寒和副伤寒,32,0
流行性脑脊髓膜炎,0,0
百日咳,62,0
白喉,0,0
新生儿破伤风,0,0
猩红热,206,0
布鲁氏菌病,2,0
淋病,257,0
梅毒,2808,0
钩端螺旋体病,6,0
血吸虫病***,3,0
疟疾,19,0
人感染H7N9禽流感,0,0
丙类传染病合计,19243,0
流行性感冒,222,0
流行性腮腺炎,1209,0
风疹,50,0
急性出血性结膜炎,47,0
麻风病,5,0
斑疹伤寒,7,0
黑热病,1,0
包虫病,47,0
丝虫病,0,0
其他感染性腹泻病,2084,0
手足口病,15571,0
