0,1,2
病名,发病数,死亡数**
甲乙丙类总计,31248,248
甲乙类传染病合计,16461,247
鼠疫,0,0
霍乱,0,0
传染性非典型肺炎,0,0
艾滋病,1423,235
病毒性肝炎*,5902,3
甲型肝炎,141,0
乙型肝炎,4501,3
丙型肝炎,1042,0
丁型肝炎,5,0
戊型肝炎,114,0
未分型肝炎,99,0
脊髓灰质炎,0,0
人感染高致病性禽流感,0,0
麻疹,150,0
流行性出血热,12,0
狂犬病,2,1
流行性乙型脑炎,0,0
登革热,2,0
炭疽,10,0
细菌性和阿米巴性痢疾,294,0
肺结核,6152,7
伤寒和副伤寒,20,0
流行性脑脊髓膜炎,2,0
百日咳,11,0
白喉,0,0
新生儿破伤风,2,0
猩红热,186,0
布鲁氏菌病,0,0
淋病,245,0
梅毒,2019,1
钩端螺旋体病,7,0
血吸虫病,0,0
疟疾,22,0
人感染H7N9禽流感,0,0
丙类传染病合计,14787,1
流行性感冒,277,0
流行性腮腺炎,750,0
风疹,8,0
急性出血性结膜炎,36,0
麻风病,11,0
斑疹伤寒,10,0
黑热病,1,0
包虫病,196,0
丝虫病,0,0
其他感染性腹泻病,2709,0
手足口病,10789,1
