0,1,2
甲乙丙类总计,22565,309
甲类传染病合计,0,0
鼠疫,0,0
霍乱,0,0
乙类传染病合计,17456,309
传染性非典型肺炎,0,0
艾滋病,1368,293
病毒性肝炎*,5833,4
甲型肝炎,102,0
乙型肝炎,4312,3
丙型肝炎,1308,1
丁型肝炎,3,0
戊型肝炎,77,0
未分型肝炎,31,0
脊髓灰质炎,0,0
人感染高致病性禽流感,0,0
麻疹,6,0
流行性出血热,10,0
狂犬病,2,2
流行性乙型脑炎,0,0
登革热,0,0
炭疽,6,0
细菌性和阿米巴性痢疾,432,0
肺结核,5988,9
伤寒和副伤寒,32,0
流行性脑脊髓膜炎,0,0
百日咳,23,0
白喉,0,0
新生儿破伤风,1,0
猩红热,34,0
布鲁氏菌病,11,0
淋病,228,0
梅毒,3465,1
钩端螺旋体病,0,0
血吸虫病,0,0
疟疾,3,0
人感染H7N9禽流感,0,0
新型冠状病毒肺炎,14,0
丙类传染病合计,5109,0
流行性感冒,769,0
流行性腮腺炎,695,0
风疹,5,0
急性出血性结膜炎,35,0
麻风病,6,0
斑疹伤寒,5,0
黑热病,0,0
包虫病,31,0
丝虫病,0,0
其它感染性腹泻病,3374,0
手足口病,189,0
