0,1,2
病名,发病数,死亡数**
甲乙丙类总计,24174,276
甲乙类传染病合计,16906,276
鼠疫,0,0
霍乱,0,0
传染性非典型肺炎,0,0
艾滋病,958,256
病毒性肝炎*,5772,3
甲型肝炎,187,0
乙型肝炎,4455,3
丙型肝炎,971,0
丁型肝炎,0,0
戊型肝炎,108,0
未分型肝炎,51,0
脊髓灰质炎,0,0
人感染高致病性禽流感,0,0
麻疹,23,0
流行性出血热,14,0
狂犬病,1,0
流行性乙型脑炎,95,2
登革热,4,0
炭疽,12,0
细菌性和阿米巴性痢疾,703,0
肺结核,6048,15
伤寒和副伤寒,53,0
流行性脑脊髓膜炎,2,0
百日咳,85,0
白喉,0,0
新生儿破伤风,1,0
猩红热,80,0
布鲁氏菌病,7,0
淋病,407,0
梅毒,2624,0
钩端螺旋体病,0,0
血吸虫病,0,0
疟疾,17,0
人感染H7N9禽流感,0,0
丙类传染病合计,7268,0
流行性感冒,277,0
流行性腮腺炎,838,0
风疹,3,0
急性出血性结膜炎,63,0
麻风病,11,0
斑疹伤寒,8,0
黑热病,2,0
包虫病,95,0
丝虫病,0,0
其它感染性腹泻病,3618,0
手足口病,2353,0
