0,1,2
病名,发病数,死亡数
甲乙丙类总计,29200,93
甲乙类传染病合计,16646,93
鼠 疫,0,0
霍 乱,0,0
传染性非典,0,0
艾滋病,252,83
病毒性肝炎,7889,3
甲型肝炎,35,0
乙型肝炎,5847,1
丙型肝炎,1926,2
丁型肝炎,1,0
戊型肝炎,54,0
肝炎未分型,26,0
脊 灰,0,0
人禽流感,0,0
麻 疹,8,0
出 血 热,7,0
狂 犬 病,6,5
乙脑,5,0
登革热,7,0
炭 疽,0,0
细菌性和阿米巴性痢疾,1135,0
肺结核,5317,0
伤寒和副伤寒,19,0
流 脑,2,2
百 日 咳,15,0
白 喉,0,0
新生儿破伤风,0,0
猩 红 热,79,0
布 病,160,0
淋 病,315,0
梅 毒,1417,0
钩 体 病,0,0
血吸虫病,0,0
疟疾,13,0
人感染H7N9禽流感,0,0
丙类传染病合计,12554,0
流行性感冒,1492,0
流行性腮腺炎,1476,0
风疹,3,0
急性出血性结膜炎,254,0
麻风病,0,0
斑疹伤寒,0,0
黑热病,1,0
包虫病,3,0
丝虫病,0,0
其它感染性腹泻病,4863,0
手足口病,4462,0
