0,1,2
病名,发病数,死亡数
甲乙丙类总计,27766,134
甲乙类传染病合计,17647,134
鼠 疫,0,0
霍 乱,0,0
传染性非典,0,0
艾滋病,267,122
肝 炎,7853,3
甲肝,43,0
乙肝,5516,1
丙肝,2203,2
戊肝,47,0
肝炎（未分型）,44,0
脊 灰,0,0
人感染高致病性禽流感,0,0
麻 疹,63,0
出 血 热,11,0
狂 犬 病,8,6
乙脑,15,0
登革热,2,0
炭 疽,0,0
痢 疾,1628,0
肺结核,5641,2
伤寒+副伤寒,25,0
流 脑,1,1
百 日 咳,11,0
白 喉,0,0
新生儿破伤风,1,0
猩 红 热,84,0
布 病,405,0
淋 病,247,0
梅 毒,1367,0
钩 体 病,0,0
血吸虫病,0,0
疟疾,18,0
人感染H7N9禽流感,0,0
丙类传染病合计,10119,0
流行性感冒,1417,0
流行性腮腺炎,976,0
风疹,2,0
急性出血性结膜炎,179,0
麻风病,0,0
斑疹伤寒,0,0
黑热病,0,0
包虫病,1,0
丝虫病,0,0
其它感染性腹泻病,4716,0
手足口病,2828,0
