0,1,2
病名,发病数,死亡数
甲乙丙类总计,27671,103
甲乙类传染病合计,18121,102
鼠 疫,0,0
霍 乱,0,0
传染性非典,0,0
艾滋病,422,91
病毒性肝炎,8201,1
甲型肝炎,51,0
乙型肝炎,5699,0
丙型肝炎,2323,1
戊型肝炎,65,0
肝炎未分型,63,0
脊 灰,0,0
人禽流感,0,0
麻 疹,189,0
出 血 热,24,1
狂 犬 病,8,4
乙脑,0,0
登革热,3,0
炭 疽,0,0
细菌性和阿米巴性痢疾,658,0
肺结核,6478,4
伤寒和副伤寒,5,0
流 脑,1,0
百 日 咳,5,0
白 喉,0,0
新生儿破伤风,1,0
猩 红 热,221,0
布 病,232,0
淋 病,272,0
梅 毒,1384,0
钩 体 病,0,0
血吸虫病,0,0
疟疾,17,1
人感染H7N9禽流感,0,0
丙类传染病合计,9550,1
流行性感冒,2070,0
流行性腮腺炎,1233,0
风疹,10,0
急性出血性结膜炎,115,0
麻风病,4,0
斑疹伤寒,0,0
黑热病,0,0
包虫病,0,0
丝虫病,0,0
其它感染性腹泻病,3744,0
手足口病,2374,1
