0,1,2
病名,发病数,死亡数
甲乙丙类总计,28318,103
甲乙类传染病合计,17240,103
鼠疫,0,0
霍乱,0,0
传染性非典,0,0
艾滋病,264,98
病毒性肝炎,8695,0
甲型肝炎,20,0
乙型肝炎,6315,0
丙型肝炎,2326,0
丁型肝炎,3,0
戊型肝炎,28,0
肝炎未分型,3,0
脊灰,0,0
人禽流感,0,0
麻疹,3,0
出血热,11,0
狂犬病,2,1
乙脑,0,0
登革热,0,0
炭疽,0,0
细菌性和阿米巴性痢疾,1072,0
肺结核,4513,4
伤寒和副伤寒,31,0
流脑,1,0
百日咳,1,0
白喉,0,0
新生儿破伤风,0,0
猩红热,30,0
布病,452,0
淋病,315,0
梅毒,1845,0
钩体病,0,0
血吸虫病,1,0
疟疾,4,0
人感染H7N9禽流感,0,0
新型冠状病毒肺炎,0,0
丙类传染病合计,11078,0
流行性感冒,1126,0
流行性腮腺炎,705,0
风疹,2,0
急性出血性结膜炎,297,0
麻风病,0,0
斑疹伤寒,0,0
黑热病,1,0
包虫病,2,0
丝虫病,0,0
其它感染性腹泻病,7853,0
手足口病,1092,0
