0,1,2
病名,发病数,死亡数
甲乙丙类总计,171188,225
甲乙类传染病合计,18183,225
鼠疫,0,0
霍乱,0,0
传染性非典,0,0
艾滋病,254,121
病毒性肝炎,8355,77
甲型肝炎,15,0
乙型肝炎,6312,0
丙型肝炎,1953,77
丁型肝炎,0,0
戊型肝炎,68,0
肝炎未分型,7,0
脊灰,0,0
人禽流感,0,0
麻疹,2,0
出血热,49,0
狂犬病,4,3
乙脑,2,0
登革热,1,0
炭疽,1,0
细菌性和阿米巴性痢疾,254,0
肺结核,3227,24
伤寒和副伤寒,6,0
流脑,0,0
百日咳,204,0
白喉,0,0
新生儿破伤风,0,0
猩红热,112,0
布病,292,0
淋病,291,0
梅毒,2132,0
钩体病,0,0
血吸虫病,0,0
疟疾,15,0
人感染H7N9禽流感,0,0
新型冠状病毒肺炎,2981,0
猴痘,1,0
丙类传染病合计,153005,0
流行性感冒,148499,0
流行性腮腺炎,426,0
风疹,0,0
急性出血性结膜炎,223,0
麻风病,0,0
斑疹伤寒,3,0
黑热病,5,0
包虫病,1,0
丝虫病,0,0
其它感染性腹泻病,3460,0
手足口病,388,0
