0,1,2
病名,发病数,死亡数
甲乙丙类总计,35857,68
甲乙类传染病合计,17924,68
鼠 疫,0,0
霍 乱,0,0
传染性非典,0,0
艾滋病,185,61
病毒性肝炎,9541,3
甲型肝炎,19,0
乙型肝炎,7203,1
丙型肝炎,2236,2
丁型肝炎,0,0
戊型肝炎,71,0
肝炎未分型,12,0
脊 灰,0,0
人禽流感,0,0
麻 疹,82,0
出 血 热,14,0
狂 犬 病,1,2
乙脑,1,0
登革热,2,0
炭 疽,0,0
细菌性和阿米巴性痢疾,639,0
肺结核,5391,2
伤寒和副伤寒,18,0
流 脑,2,0
百 日 咳,13,0
白 喉,0,0
新生儿破伤风,0,0
猩 红 热,173,0
布 病,237,0
淋 病,256,0
梅 毒,1353,0
钩 体 病,0,0
血吸虫病,0,0
疟疾,16,0
人感染H7N9禽流感,0,0
丙类传染病合计,17933,0
流行性感冒,2036,0
流行性腮腺炎,1927,0
风疹,6,0
急性出血性结膜炎,267,0
麻风病,0,0
斑疹伤寒,0,0
黑热病,0,0
包虫病,3,0
丝虫病,0,0
其它感染性腹泻病,3587,0
手足口病,10107,0
