0,1,2
病名,发病数,死亡数
甲乙丙类总计,15997,104
甲乙类传染病合计,11356,104
鼠疫,0,0
霍乱,0,0
传染性非典,0,0
艾滋病,108,85
病毒性肝炎,4154,3
甲型肝炎,7,0
乙型肝炎,3105,2
丙型肝炎,1016,1
丁型肝炎,0,0
戊型肝炎,24,0
肝炎未分型,2,0
脊灰,0,0
人禽流感,0,0
麻疹,0,0
出血热,20,0
狂犬病,2,1
乙脑,1,0
登革热,0,0
炭疽,0,0
细菌性和阿米巴性痢疾,265,1
肺结核,1903,13
伤寒和副伤寒,1,0
流脑,3,0
百日咳,67,0
白喉,0,0
新生儿破伤风,0,0
猩红热,9,0
布病,167,0
淋病,99,0
梅毒,735,0
钩体病,0,0
血吸虫病,0,0
疟疾,6,0
人感染H7N9禽流感,0,0
新型冠状病毒肺炎,3816,1
丙类传染病合计,4641,0
流行性感冒,1754,0
流行性腮腺炎,227,0
风疹,2,0
急性出血性结膜炎,146,0
麻风病,0,0
斑疹伤寒,0,0
黑热病,0,0
包虫病,2,0
丝虫病,0,0
其它感染性腹泻病,1771,0
手足口病,739,0
