0,1,2
病名,发病数,死亡数
甲乙丙类总计,31293,129
甲乙类传染病合计,21248,128
鼠 疫,0,0
霍 乱,0,0
传染性非典,0,0
艾滋病,225,102
病毒性肝炎,9852,9
甲型肝炎,79,0
乙型肝炎,6718,7
丙型肝炎,2939,2
戊型肝炎,55,0
肝炎未分型,61,0
脊 灰,0,0
人禽流感,0,0
甲型H1N1流感,2,0
麻 疹,52,0
出 血 热,6,1
狂 犬 病,8,10
乙脑,50,1
登革热,0,0
炭 疽,0,0
细菌性和阿米巴性痢疾,2398,0
肺结核,5960,5
伤寒和副伤寒,31,0
流 脑,0,0
百 日 咳,7,0
白 喉,0,0
新生儿破伤风,0,0
猩 红 热,28,0
布 病,417,0
淋 病,228,0
梅 毒,1973,0
钩 体 病,0,0
血吸虫病,0,0
疟疾,11,0
丙类传染病合计,10045,1
流行性感冒,690,0
流行性腮腺炎,992,0
风疹,22,0
急性出血性结膜炎,188,0
麻风病,3,0
斑疹伤寒,0,0
黑热病,1,0
包虫病,0,0
丝虫病,0,0
其它感染性腹泻病,5189,1
手足口病,2960,0
