0,1,2
病名,发病数,死亡数
甲乙丙类总计,44249,157
甲乙类传染病合计,15898,157
鼠疫,0,0
霍乱,0,0
传染性非典,0,0
艾滋病,172,133
病毒性肝炎,8227,8
甲型肝炎,23,0
乙型肝炎,6072,1
丙型肝炎,2069,7
丁型肝炎,0,0
戊型肝炎,59,0
肝炎未分型,4,0
脊灰,0,0
人禽流感,0,0
麻疹,2,0
出血热,4,0
狂犬病,6,3
乙脑,4,0
登革热,0,0
炭疽,3,1
细菌性和阿米巴性痢疾,449,0
肺结核,3698,12
伤寒和副伤寒,13,0
流脑,0,0
百日咳,690,0
白喉,0,0
新生儿破伤风,0,0
猩红热,42,0
布病,608,0
淋病,249,0
梅毒,1666,0
钩体病,0,0
血吸虫病,0,0
疟疾,7,0
人感染H7N9禽流感,0,0
新型冠状病毒肺炎,58,0
丙类传染病合计,28351,0
流行性感冒,16077,0
流行性腮腺炎,436,0
风疹,1,0
急性出血性结膜炎,243,0
麻风病,0,0
斑疹伤寒,0,0
黑热病,0,0
包虫病,0,0
丝虫病,0,0
其它感染性腹泻病,6388,1
手足口病,5206,0
