0,1,2
病名,发病数,死亡数
甲乙丙类总计,40666,139
甲乙类传染病合计,19020,138
鼠疫,0,0
霍乱,0,0
传染性非典,0,0
艾滋病,263,126
病毒性肝炎,9667,4
甲型肝炎,28,0
乙型肝炎,7023,3
丙型肝炎,2553,1
丁型肝炎,2,0
戊型肝炎,53,0
肝炎未分型,8,0
脊灰,0,0
人禽流感,0,0
麻疹,12,0
出血热,19,0
狂犬病,5,1
乙脑,2,0
登革热,34,0
炭疽,16,0
细菌性和阿米巴性痢疾,1239,0
肺结核,5197,7
伤寒和副伤寒,19,0
流脑,1,0
百日咳,61,0
白喉,0,0
新生儿破伤风,0,0
猩红热,165,0
布病,260,0
淋病,326,0
梅毒,1708,0
钩体病,0,0
血吸虫病,0,0
疟疾,26,0
人感染H7N9禽流感,0,0
丙类传染病合计,21646,1
流行性感冒,2044,0
流行性腮腺炎,1476,0
风疹,19,0
急性出血性结膜炎,272,0
麻风病,0,0
斑疹伤寒,1,0
黑热病,1,0
包虫病,7,0
丝虫病,0,0
其它感染性腹泻病,9346,0
手足口病,8480,1
