0,1,2
病名,发病数,死亡数
甲乙丙类总计,20683,120
甲乙类传染病合计,12785,120
鼠疫,0,0
霍乱,0,0
传染性非典,0,0
艾滋病,181,97
病毒性肝炎,6541,2
甲型肝炎,16,0
乙型肝炎,4830,2
丙型肝炎,1635,0
丁型肝炎,0,0
戊型肝炎,53,0
肝炎未分型,7,0
脊灰,0,0
人禽流感,0,0
麻疹,2,0
出血热,5,0
狂犬病,3,2
乙脑,0,0
登革热,0,0
炭疽,0,0
细菌性和阿米巴性痢疾,355,0
肺结核,3262,19
伤寒和副伤寒,3,0
流脑,0,0
百日咳,114,0
白喉,0,0
新生儿破伤风,0,0
猩红热,34,0
布病,617,0
淋病,204,0
梅毒,1390,0
钩体病,0,0
血吸虫病,0,0
疟疾,0,0
人感染H7N9禽流感,0,0
新型冠状病毒感染的肺炎,74,0
丙类传染病合计,7898,0
流行性感冒,1124,0
流行性腮腺炎,724,0
风疹,1,0
急性出血性结膜炎,251,0
麻风病,0,0
斑疹伤寒,0,0
黑热病,2,0
包虫病,2,0
丝虫病,0,0
其它感染性腹泻病,4200,0
手足口病,1594,0
