0,1,2
病名,发病数,死亡数
甲乙丙类总计,57187,129
甲乙类传染病合计,20170,115
鼠 疫,0,0
霍 乱,0,0
传染性非典,0,0
艾滋病,236,110
病毒性肝炎,9048,0
甲型肝炎,81,0
乙型肝炎,6150,0
丙型肝炎,2691,0
戊型肝炎,55,0
肝炎未分型,71,0
脊 灰,0,0
人禽流感,0,0
麻 疹,206,0
出 血 热,8,0
狂 犬 病,5,2
乙脑,0,0
登革热,0,0
炭 疽,0,0
细菌性和阿米巴性痢疾,1204,0
肺结核,6599,3
伤寒和副伤寒,15,0
流 脑,0,0
百 日 咳,3,0
白 喉,0,0
新生儿破伤风,2,0
猩 红 热,128,0
布 病,751,0
淋 病,247,0
梅 毒,1697,0
钩 体 病,0,0
血吸虫病,0,0
疟疾,21,0
人感染H7N9禽流感,0,0
丙类传染病合计,37017,14
流行性感冒,1058,0
流行性腮腺炎,1518,0
风疹,49,0
急性出血性结膜炎,187,0
麻风病,1,0
斑疹伤寒,2,0
黑热病,0,0
包虫病,3,0
丝虫病,0,0
其它感染性腹泻病,3560,0
手足口病,30639,14
