0,1,2
病名,发病数,死亡数
甲乙丙类总计,27520,96
甲乙类传染病合计,16218,95
鼠疫,0,0
霍乱,0,0
传染性非典,0,0
艾滋病,211,84
病毒性肝炎,8075,3
甲型肝炎,14,0
乙型肝炎,5960,1
丙型肝炎,2046,2
丁型肝炎,1,0
戊型肝炎,39,0
肝炎未分型,15,0
脊灰,0,0
人禽流感,0,0
麻疹,12,0
出血热,15,0
狂犬病,8,5
乙脑,21,1
登革热,5,0
炭疽,0,0
细菌性和阿米巴性痢疾,945,0
肺结核,4710,2
伤寒和副伤寒,91,0
流脑,0,0
百日咳,53,0
白喉,0,0
新生儿破伤风,0,0
猩红热,99,0
布病,136,0
淋病,270,0
梅毒,1553,0
钩体病,0,0
血吸虫病,1,0
疟疾,13,0
人感染H7N9禽流感,0,0
丙类传染病合计,11302,1
流行性感冒,1367,1
流行性腮腺炎,1152,0
风疹,2,0
急性出血性结膜炎,212,0
麻风病,0,0
斑疹伤寒,0,0
黑热病,0,0
包虫病,1,0
丝虫病,0,0
其它感染性腹泻病,4963,0
手足口病,3605,0
