0,1,2
病名,发病数,死亡数
甲乙丙类总计,29030,110
甲乙类传染病合计,19311,108
鼠 疫,0,0
霍 乱,1,0
传染性非典,0,0
艾滋病,285,93
病毒性肝炎,8750,5
甲型肝炎,77,0
乙型肝炎,6072,4
丙型肝炎,2513,1
戊型肝炎,37,0
肝炎未分型,51,0
脊 灰,0,0
人禽流感,0,0
甲型H1N1流感,1,0
麻 疹,19,0
出 血 热,11,0
狂 犬 病,8,7
乙脑,24,0
登革热,29,0
炭 疽,0,0
细菌性和阿米巴性痢疾,1912,0
肺结核,5968,3
伤寒和副伤寒,21,0
流 脑,0,0
百 日 咳,1,0
白 喉,0,0
新生儿破伤风,0,0
猩 红 热,28,0
布 病,258,0
淋 病,262,0
梅 毒,1719,0
钩 体 病,0,0
血吸虫病,0,0
疟疾,14,0
丙类传染病合计,9719,2
流行性感冒,950,1
流行性腮腺炎,661,0
风疹,16,0
急性出血性结膜炎,157,0
麻风病,0,0
斑疹伤寒,0,0
黑热病,0,0
包虫病,0,0
丝虫病,0,0
其它感染性腹泻病,5258,0
手足口病,2677,1
