0,1,2
病名,发病数,死亡数
甲乙丙类总计,12370,120
甲乙类传染病合计,8966,120
鼠疫,0,0
霍乱,0,0
传染性非典,0,0
艾滋病,350,86
病毒性肝炎,3711,5
甲型肝炎,3,0
乙型肝炎,2778,1
丙型肝炎,905,4
丁型肝炎,0,0
戊型肝炎,21,0
肝炎未分型,4,0
脊灰,0,0
人禽流感,0,0
麻疹,8,0
出血热,10,0
狂犬病,0,8
乙脑,0,0
登革热,0,0
炭疽,1,0
细菌性和阿米巴性痢疾,238,0
肺结核,1727,20
伤寒和副伤寒,1,0
流脑,1,0
百日咳,32,0
白喉,0,0
新生儿破伤风,0,0
猩红热,6,0
布病,117,0
淋病,76,0
梅毒,603,1
钩体病,0,0
血吸虫病,0,0
疟疾,12,0
人感染H7N9禽流感,0,0
新型冠状病毒肺炎,2073,0
丙类传染病合计,3404,0
流行性感冒,1616,0
流行性腮腺炎,122,0
风疹,3,0
急性出血性结膜炎,115,0
麻风病,0,0
斑疹伤寒,0,0
黑热病,1,0
包虫病,0,0
丝虫病,0,0
其它感染性腹泻病,1393,0
手足口病,154,0
