0,1,2
病名,发病数,死亡数
甲乙丙类总计,38505,145
甲乙类传染病合计,25295,145
鼠疫,0,0
霍乱,0,0
传染性非典,0,0
艾滋病,207,105
病毒性肝炎,8246,19
甲型肝炎,23,0
乙型肝炎,6158,1
丙型肝炎,1983,18
丁型肝炎,0,0
戊型肝炎,79,0
肝炎未分型,3,0
脊灰,0,0
人禽流感,0,0
麻疹,3,0
出血热,7,0
狂犬病,1,2
乙脑,9,0
登革热,11,0
炭疽,3,0
细菌性和阿米巴性痢疾,595,0
肺结核,2992,18
伤寒和副伤寒,5,0
流脑,0,0
百日咳,96,0
白喉,0,0
新生儿破伤风,0,0
猩红热,51,0
布病,451,0
淋病,235,0
梅毒,1817,0
钩体病,0,0
血吸虫病,0,0
疟疾,17,1
人感染H7N9禽流感,0,0
新型冠状病毒肺炎,10548,0
猴痘,1,0
丙类传染病合计,13210,0
流行性感冒,4205,0
流行性腮腺炎,510,0
风疹,1,0
急性出血性结膜炎,439,0
麻风病,0,0
斑疹伤寒,1,0
黑热病,11,0
包虫病,1,0
丝虫病,0,0
其它感染性腹泻病,5480,0
手足口病,2562,0
