0,1,2
病名,发病数,死亡数
甲乙丙类总计,43268,130
甲乙类传染病合计,18723,126
鼠疫,0,0
霍乱,1,0
传染性非典,0,0
艾滋病,287,108
病毒性肝炎,9097,5
甲型肝炎,30,0
乙型肝炎,6830,2
丙型肝炎,2168,3
丁型肝炎,2,0
戊型肝炎,41,0
肝炎未分型,26,0
脊灰,0,0
人禽流感,0,0
麻疹,21,0
出血热,18,0
狂犬病,6,3
乙脑,0,1
登革热,1,0
炭疽,0,0
细菌性和阿米巴性痢疾,1073,0
肺结核,5761,4
伤寒和副伤寒,18,0
流脑,1,0
百日咳,8,0
白喉,0,0
新生儿破伤风,0,0
猩红热,298,0
布病,363,0
淋病,304,0
梅毒,1448,1
钩体病,0,0
血吸虫病,0,0
疟疾,14,0
人感染H7N9禽流感,4,4
丙类传染病合计,24545,4
流行性感冒,1452,0
流行性腮腺炎,4455,0
风疹,20,0
急性出血性结膜炎,319,0
麻风病,0,0
斑疹伤寒,0,0
黑热病,0,0
包虫病,1,0
丝虫病,0,0
其它感染性腹泻病,5130,0
手足口病,13168,4
