0,1,2
病名,发病数,死亡数
甲乙丙类总计,24258,59
甲乙类传染病合计,14217,56
鼠 疫,0,0
霍 乱,0,0
传染性非典,0,0
艾滋病,117,48
病毒性肝炎,7865,1
甲型肝炎,11,0
乙型肝炎,6137,1
丙型肝炎,1641,0
丁型肝炎,2,0
戊型肝炎,66,0
肝炎未分型,8,0
脊 灰,0,0
人禽流感,0,0
麻 疹,128,0
出 血 热,14,1
狂 犬 病,1,2
乙脑,0,0
登革热,0,0
炭 疽,0,0
细菌性和阿米巴性痢疾,257,0
肺结核,4325,3
伤寒和副伤寒,4,0
流 脑,3,0
百 日 咳,8,0
白 喉,0,0
新生儿破伤风,4,0
猩 红 热,88,0
布 病,92,0
淋 病,185,0
梅 毒,1106,1
钩 体 病,0,0
血吸虫病,0,0
疟疾,20,0
人感染H7N9禽流感,0,0
丙类传染病合计,10041,3
流行性感冒,5504,3
流行性腮腺炎,1222,0
风疹,2,0
急性出血性结膜炎,122,0
麻风病,0,0
斑疹伤寒,0,0
黑热病,1,0
包虫病,4,0
丝虫病,0,0
其它感染性腹泻病,2460,0
手足口病,726,0
