0,1,2
病名,发病数,死亡数
甲乙丙类总计,31657,138
甲乙类传染病合计,21012,138
鼠 疫,0,0
霍 乱,0,0
传染性非典,0,0
艾滋病,252,128
病毒性肝炎,10320,1
甲型肝炎,26,0
乙型肝炎,7053,0
丙型肝炎,3126,1
戊型肝炎,71,0
肝炎未分型,44,0
脊 灰,0,0
人禽流感,0,0
麻 疹,507,0
出 血 热,7,0
狂 犬 病,3,3
乙脑,0,0
登革热,0,0
炭 疽,0,0
细菌性和阿米巴性痢疾,742,0
肺结核,6628,6
伤寒和副伤寒,13,0
流 脑,1,0
百 日 咳,15,0
白 喉,0,0
新生儿破伤风,1,0
猩 红 热,119,0
布 病,570,0
淋 病,225,0
梅 毒,1594,0
钩 体 病,0,0
血吸虫病,0,0
疟疾,15,0
人感染H7N9禽流感,0,0
丙类传染病合计,10645,0
流行性感冒,1713,0
流行性腮腺炎,986,0
风疹,14,0
急性出血性结膜炎,187,0
麻风病,1,0
斑疹伤寒,0,0
黑热病,0,0
包虫病,0,0
丝虫病,0,0
其它感染性腹泻病,3622,0
手足口病,4122,0
