0,1,2
病名,发病数,死亡数
甲乙丙类总计,41551,132
甲乙类传染病合计,17208,132
鼠 疫,0,0
霍 乱,0,0
传染性非典,0,0
艾滋病,325,117
病毒性肝炎,8595,5
甲型肝炎,20,0
乙型肝炎,6486,5
丙型肝炎,2009,0
丁型肝炎,3,0
戊型肝炎,60,0
肝炎未分型,17,0
脊 灰,0,0
人禽流感,0,0
麻 疹,25,0
出 血 热,138,3
狂 犬 病,4,4
乙脑,0,0
登革热,0,0
炭 疽,0,0
细菌性和阿米巴性痢疾,613,0
肺结核,5450,3
伤寒和副伤寒,9,0
流 脑,1,0
百 日 咳,11,0
白 喉,0,0
新生儿破伤风,0,0
猩 红 热,221,0
布 病,109,0
淋 病,315,0
梅 毒,1378,0
钩 体 病,0,0
血吸虫病,0,0
疟疾,1,0
人感染H7N9禽流感,0,0
丙类传染病合计,24343,0
流行性感冒,1662,0
流行性腮腺炎,2242,0
风疹,11,0
急性出血性结膜炎,191,0
麻风病,0,0
斑疹伤寒,1,0
黑热病,0,0
包虫病,2,0
丝虫病,0,0
其它感染性腹泻病,14056,0
手足口病,6178,0
