0,1,2
病名,发病数,死亡数
甲乙丙类总计,34301,91
甲乙类传染病合计,16090,90
鼠疫,0,0
霍乱,0,0
传染性非典,0,0
艾滋病,173,69
病毒性肝炎,8328,5
甲型肝炎,10,0
乙型肝炎,6235,3
丙型肝炎,2015,1
丁型肝炎,2,0
戊型肝炎,65,1
肝炎未分型,1,0
脊灰,0,0
人禽流感,0,0
麻疹,3,0
出血热,18,0
狂犬病,3,1
乙脑,0,0
登革热,1,0
炭疽,1,0
细菌性和阿米巴性痢疾,723,0
肺结核,3654,14
伤寒和副伤寒,8,0
流脑,0,0
百日咳,494,0
白喉,0,0
新生儿破伤风,1,0
猩红热,37,0
布病,716,0
淋病,237,0
梅毒,1651,1
钩体病,0,0
血吸虫病,0,0
疟疾,2,0
人感染H7N9禽流感,0,0
新型冠状病毒感染的肺炎,40,0
丙类传染病合计,18211,1
流行性感冒,3963,0
流行性腮腺炎,529,0
风疹,5,0
急性出血性结膜炎,257,0
麻风病,0,0
斑疹伤寒,1,0
黑热病,5,0
包虫病,0,0
丝虫病,0,0
其它感染性腹泻病,7502,0
手足口病,5949,1
