0,1,2
病名,发病数,死亡数
甲乙丙类总计,120986,152
甲乙类传染病合计,15797,149
鼠疫,0,0
霍乱,0,0
传染性非典,0,0
艾滋病,385,137
病毒性肝炎,8146,2
甲型肝炎,14,0
乙型肝炎,6018,1
丙型肝炎,2057,1
丁型肝炎,1,0
戊型肝炎,39,0
肝炎未分型,17,0
脊灰,0,0
人禽流感,0,0
麻疹,4,0
出血热,51,1
狂犬病,2,5
乙脑,0,0
登革热,9,0
炭疽,0,0
细菌性和阿米巴性痢疾,336,0
肺结核,4358,4
伤寒和副伤寒,6,0
流脑,1,0
百日咳,42,0
白喉,0,0
新生儿破伤风,1,0
猩红热,303,0
布病,142,0
淋病,302,0
梅毒,1682,0
钩体病,0,0
血吸虫病,0,0
疟疾,27,0
人感染H7N9禽流感,0,0
丙类传染病合计,105189,3
流行性感冒,89297,3
流行性腮腺炎,1338,0
风疹,12,0
急性出血性结膜炎,177,0
麻风病,0,0
斑疹伤寒,1,0
黑热病,0,0
包虫病,1,0
丝虫病,0,0
其它感染性腹泻病,10871,0
手足口病,3492,0
