0,1,2
病名,发病数,死亡数
甲乙丙类总计,28594,85
甲乙类传染病合计,15414,85
鼠 疫,0,0
霍 乱,0,0
传染性非典,0,0
艾滋病,178,73
病毒性肝炎,7773,3
甲型肝炎,26,0
乙型肝炎,5910,1
丙型肝炎,1780,2
丁型肝炎,1,0
戊型肝炎,34,0
肝炎未分型,22,0
脊 灰,0,0
人禽流感,0,0
麻 疹,20,0
出 血 热,42,0
狂 犬 病,8,3
乙脑,3,1
登革热,1,0
炭 疽,0,0
细菌性和阿米巴性痢疾,864,0
肺结核,4727,5
伤寒和副伤寒,19,0
流 脑,1,0
百 日 咳,10,0
白 喉,0,0
新生儿破伤风,1,0
猩 红 热,118,0
布 病,117,0
淋 病,287,0
梅 毒,1229,0
钩 体 病,0,0
血吸虫病,1,0
疟疾,15,0
人感染H7N9禽流感,0,0
丙类传染病合计,13180,0
流行性感冒,1525,0
流行性腮腺炎,1493,0
风疹,3,0
急性出血性结膜炎,195,0
麻风病,0,0
斑疹伤寒,2,0
黑热病,1,0
包虫病,1,0
丝虫病,0,0
其它感染性腹泻病,4494,0
手足口病,5466,0
