0,1,2
病名,发病数,死亡数
甲乙丙类总计,36221,141
甲乙类传染病合计,15169,141
鼠疫,0,0
霍乱,0,0
传染性非典,0,0
艾滋病,311,123
病毒性肝炎,7655,3
甲型肝炎,16,0
乙型肝炎,5562,2
丙型肝炎,2053,1
丁型肝炎,0,0
戊型肝炎,22,0
肝炎未分型,2,0
脊灰,0,0
人禽流感,0,0
麻疹,2,0
出血热,6,0
狂犬病,1,1
乙脑,39,0
登革热,1,0
炭疽,7,0
细菌性和阿米巴性痢疾,756,0
肺结核,3927,13
伤寒和副伤寒,35,0
流脑,0,0
百日咳,0,0
白喉,0,0
新生儿破伤风,0,0
猩红热,47,0
布病,319,0
淋病,318,0
梅毒,1737,1
钩体病,0,0
血吸虫病,0,0
疟疾,3,0
人感染H7N9禽流感,0,0
新型冠状病毒肺炎,5（输入病例）,0
丙类传染病合计,21052,0
流行性感冒,1716,0
流行性腮腺炎,979,0
风疹,2,0
急性出血性结膜炎,250,0
麻风病,1,0
斑疹伤寒,0,0
黑热病,2,0
包虫病,1,0
丝虫病,0,0
其它感染性腹泻病,5388,0
手足口病,12713,0
