0,1,2
病名,发病数,死亡数
甲乙丙类总计,46416,157
甲乙类传染病合计,13651,157
鼠疫,0,0
霍乱,0,0
传染性非典,0,0
艾滋病,175,138
病毒性肝炎,7168,3
甲型肝炎,11,0
乙型肝炎,5315,1
丙型肝炎,1788,2
丁型肝炎,0,0
戊型肝炎,51,0
肝炎未分型,3,0
脊灰,0,0
人禽流感,0,0
麻疹,0,0
出血热,4,0
狂犬病,2,0
乙脑,8,0
登革热,0,0
炭疽,3,0
细菌性和阿米巴性痢疾,372,0
肺结核,3352,15
伤寒和副伤寒,9,0
流脑,0,0
百日咳,344,0
白喉,0,0
新生儿破伤风,0,0
猩红热,25,0
布病,437,0
淋病,207,0
梅毒,1488,1
钩体病,2,0
血吸虫病,0,0
疟疾,7,0
人感染H7N9禽流感,0,0
新型冠状病毒肺炎,48,0
丙类传染病合计,32765,0
流行性感冒,24088,0
流行性腮腺炎,582,0
风疹,7,0
急性出血性结膜炎,225,0
麻风病,0,0
斑疹伤寒,0,0
黑热病,2,0
包虫病,0,0
丝虫病,0,0
其它感染性腹泻病,4175,0
手足口病,3686,0
