0,1,2
病名,发病数,死亡数
甲乙丙类总计,51353,158
甲乙类传染病合计,19204,157
鼠疫,0,0
霍乱,0,0
传染性非典,0,0
艾滋病,225,135
病毒性肝炎,8519,4
甲型肝炎,18,0
乙型肝炎,6282,0
丙型肝炎,2142,4
丁型肝炎,0,0
戊型肝炎,70,0
肝炎未分型,9,0
脊灰,0,0
人禽流感,0,0
麻疹,4,0
出血热,4,1
狂犬病,3,1
乙脑,0,0
登革热,1,0
炭疽,0,0
细菌性和阿米巴性痢疾,418,0
肺结核,4052,16
伤寒和副伤寒,11,0
流脑,1,0
百日咳,43,0
白喉,0,0
新生儿破伤风,0,0
猩红热,17,0
布病,574,0
淋病,206,0
梅毒,1400,0
钩体病,0,0
血吸虫病,0,0
疟疾,23,0
人感染H7N9禽流感,0,0
新型冠状病毒肺炎,3701,0
丙类传染病合计,32149,1
流行性感冒,25145,1
流行性腮腺炎,414,0
风疹,1,0
急性出血性结膜炎,267,0
麻风病,0,0
斑疹伤寒,1,0
黑热病,4,0
包虫病,0,0
丝虫病,0,0
其它感染性腹泻病,5813,0
手足口病,504,0
